1028,0.003694,0.0037132,0.0036918
1029,0.0035926,0.0036058,0.0035879
1030,0.0034912,0.0034984,0.003484
1031,0.0034093,0.0034155,0.0034006
1032,0.0033273,0.0033326,0.0033172
1033,0.0032454,0.0032496,0.0032339
1034,0.0031634,0.0031667,0.0031505
1035,0.0030815,0.0030838,0.0030671
1036,0.0029996,0.0030009,0.0029837
1037,0.0029176,0.002918,0.0029003
1038,0.0028357,0.002835,0.002817
1039,0.0027537,0.0027521,0.0027336
1040,0.0026718,0.0026692,0.0026502
1041,0.0026033,0.0026026,0.0025823
1042,0.0025347,0.0025361,0.0025144
1043,0.0024662,0.0024695,0.0024466
1044,0.0023976,0.002403,0.0023787
1045,0.0023291,0.0023364,0.0023108
1046,0.0022606,0.0022698,0.0022429
1047,0.002192,0.0022033,0.002175
1048,0.0021235,0.0021367,0.0021072
1049,0.0020549,0.0020702,0.0020393
1050,0.0019864,0.0020036,0.0019714
1051,0.0019389,0.001956,0.0019264
1052,0.0018914,0.0019084,0.0018814
1053,0.001844,0.0018609,0.0018363
1054,0.0017965,0.0018133,0.0017913
1055,0.001749,0.0017657,0.0017463
1056,0.0017015,0.0017181,0.0017013
1057,0.001654,0.0016705,0.0016563
1058,0.0016066,0.001623,0.0016112
1059,0.0015591,0.0015754,0.0015662
1060,0.0015116,0.0015278,0.0015212
1061,0.0014793,0.001495,0.001488
1062,0.001447,0.0014622,0.0014548
1063,0.0014146,0.0014295,0.0014217
1064,0.0013823,0.0013967,0.0013885
1065,0.00135,0.0013639,0.0013553
1066,0.0013177,0.0013311,0.0013221
1067,0.0012854,0.0012983,0.0012889
1068,0.001253,0.0012656,0.0012558
1069,0.0012207,0.0012328,0.0012226
1070,0.0011884,0.0012,0.0011894
1071,0.0011639,0.0011754,0.0011641
1072,0.0011395,0.0011507,0.0011388
1073,0.001115,0.0011261,0.0011134
1074,0.0010906,0.0011014,0.0010881
1075,0.0010661,0.0010768,0.0010628
1076,0.0010416,0.0010522,0.0010375
1077,0.0010172,0.0010275,0.0010122
1078,0.00099272,0.0010029,0.00098684
1079,0.00096826,0.00097824,0.00096152
1080,0.0009438,0.0009536,0.0009362
1081,0.00092772,0.00093584,0.00091928
1082,0.00091164,0.00091808,0.00090236
1083,0.00089556,0.00090032,0.00088544
1084,0.00087948,0.00088256,0.00086852
1085,0.0008634,0.0008648,0.0008516
1086,0.00084732,0.00084704,0.00083468
1087,0.00083124,0.00082928,0.00081776
1088,0.00081516,0.00081152,0.00080084
1089,0.00079908,0.00079376,0.00078392
1090,0.000783,0.000776,0.000767
1091,0.00076782,0.00076024,0.00075108
1092,0.00075264,0.00074448,0.00073516
1093,0.00073746,0.00072872,0.00071924
1094,0.00072228,0.00071296,0.00070332
1095,0.0007071,0.0006972,0.0006874
1096,0.00069192,0.00068144,0.00067148
1097,0.00067674,0.00066568,0.00065556
1098,0.00066156,0.00064992,0.00063964
1099,0.00064638,0.00063416,0.00062372
1100,0.0006312,0.0006184,0.0006078
